100101	100201
100102	100201
100103	100201
100104	100201
100101	100202
100102	100202
100103	100202
100104	100202
100101	100203
100102	100203
100103	100203
100104	100203
100101	100204
100102	100204
100103	100204
100104	100204
100201	100301
100202	100301
100203	100301
100204	100301
100201	100302
100202	100302
100203	100302
100204	100302
100201	100303
100202	100303
100203	100303
100204	100303
100201	100304
100202	100304
100203	100304
100204	100304
100301	100401
100302	100401
100303	100401
100304	100401
100301	100402
100302	100402
100303	100402
100304	100402
100301	100403
100302	100403
100303	100403
100304	100403
100401	100501
100402	100501
100403	100501
100401	100502
100402	100502
100403	100502
100401	100503
100402	100503
100403	100503
100501	100601
100502	100601
100503	100601
100501	100602
100502	100602
100503	100602
100501	100603
100502	100603
100503	100603
100601	100701
100602	100701
100603	100701
100601	100702
100602	100702
100603	100702
100601	100703
100602	100703
100603	100703
100601	100704
100602	100704
100603	100704
100701	100801
100702	100801
100703	100801
100704	100801
100701	100802
100702	100802
100703	100802
100704	100802
100701	100803
100702	100803
100703	100803
100704	100803
100701	100804
100702	100804
100703	100804
100704	100804
100701	100805
100702	100805
100703	100805
100704	100805
100801	100901
100802	100901
100803	100901
100804	100901
100805	100901
100801	100902
100802	100902
100803	100902
100804	100902
100805	100902
100801	100903
100802	100903
100803	100903
100804	100903
100805	100903
100801	100904
100802	100904
100803	100904
100804	100904
100805	100904
100801	100905
100802	100905
100803	100905
100804	100905
100805	100905
100901	101001
100902	101001
100903	101001
100904	101001
100905	101001
100901	101002
100902	101002
100903	101002
100904	101002
100905	101002
100901	101003
100902	101003
100903	101003
100904	101003
100905	101003
100901	101004
100902	101004
100903	101004
100904	101004
100905	101004
101001	101101
101002	101101
101003	101101
101004	101101
101001	101102
101002	101102
101003	101102
101004	101102
101001	101103
101002	101103
101003	101103
101004	101103
101001	101104
101002	101104
101003	101104
101004	101104
101001	101105
101002	101105
101003	101105
101004	101105
101101	101201
101102	101201
101103	101201
101104	101201
101105	101201
101101	101202
101102	101202
101103	101202
101104	101202
101105	101202
101101	101203
101102	101203
101103	101203
101104	101203
101105	101203
101101	101204
101102	101204
101103	101204
101104	101204
101105	101204
101201	101301
101202	101301
101203	101301
101204	101301
101201	101302
101202	101302
101203	101302
101204	101302
101201	101303
101202	101303
101203	101303
101204	101303
101201	101304
101202	101304
101203	101304
101204	101304
101201	101305
101202	101305
101203	101305
101204	101305
101301	101401
101302	101401
101303	101401
101304	101401
101305	101401
101301	101402
101302	101402
101303	101402
101304	101402
101305	101402
101301	101403
101302	101403
101303	101403
101304	101403
101305	101403
101301	101404
101302	101404
101303	101404
101304	101404
101305	101404
101301	101405
101302	101405
101303	101405
101304	101405
101305	101405
101301	101406
101302	101406
101303	101406
101304	101406
101305	101406
101401	101501
101402	101501
101403	101501
101404	101501
101405	101501
101406	101501
101401	101502
101402	101502
101403	101502
101404	101502
101405	101502
101406	101502
101401	101503
101402	101503
101403	101503
101404	101503
101405	101503
101406	101503
101401	101504
101402	101504
101403	101504
101404	101504
101405	101504
101406	101504
101401	101505
101402	101505
101403	101505
101404	101505
101405	101505
101406	101505
101501	101601
101502	101601
101503	101601
101504	101601
101505	101601
101501	101602
101502	101602
101503	101602
101504	101602
101505	101602
101501	101603
101502	101603
101503	101603
101504	101603
101505	101603
101501	101604
101502	101604
101503	101604
101504	101604
101505	101604
101501	101605
101502	101605
101503	101605
101504	101605
101505	101605
101601	101701
101602	101701
101603	101701
101604	101701
101605	101701
101601	101702
101602	101702
101603	101702
101604	101702
101605	101702
101601	101703
101602	101703
101603	101703
101604	101703
101605	101703
101601	101704
101602	101704
101603	101704
101604	101704
101605	101704
101601	101705
101602	101705
101603	101705
101604	101705
101605	101705
101701	101801
101702	101801
101703	101801
101704	101801
101705	101801
101701	101802
101702	101802
101703	101802
101704	101802
101705	101802
101701	101803
101702	101803
101703	101803
101704	101803
101705	101803
101701	101804
101702	101804
101703	101804
101704	101804
101705	101804
101701	101805
101702	101805
101703	101805
101704	101805
101705	101805
101701	101806
101702	101806
101703	101806
101704	101806
101705	101806
101801	101901
101802	101901
101803	101901
101804	101901
101805	101901
101806	101901
101801	101902
101802	101902
101803	101902
101804	101902
101805	101902
101806	101902
101801	101903
101802	101903
101803	101903
101804	101903
101805	101903
101806	101903
101801	101904
101802	101904
101803	101904
101804	101904
101805	101904
101806	101904
101801	101905
101802	101905
101803	101905
101804	101905
101805	101905
101806	101905
101901	102001
101902	102001
101903	102001
101904	102001
101905	102001
101901	102002
101902	102002
101903	102002
101904	102002
101905	102002
101901	102003
101902	102003
101903	102003
101904	102003
101905	102003
101901	102004
101902	102004
101903	102004
101904	102004
101905	102004
101901	102005
101902	102005
101903	102005
101904	102005
101905	102005
102001	102101
102002	102101
102003	102101
102004	102101
102005	102101
102001	102102
102002	102102
102003	102102
102004	102102
102005	102102
102001	102103
102002	102103
102003	102103
102004	102103
102005	102103
102001	102104
102002	102104
102003	102104
102004	102104
102005	102104
102101	102201
102102	102201
102103	102201
102104	102201
102101	102202
102102	102202
102103	102202
102104	102202
102101	102203
102102	102203
102103	102203
102104	102203
102101	102204
102102	102204
102103	102204
102104	102204
102201	102301
102202	102301
102203	102301
102204	102301
102201	102302
102202	102302
102203	102302
102204	102302
102201	102303
102202	102303
102203	102303
102204	102303
102301	102401
102302	102401
102303	102401
102301	102402
102302	102402
102303	102402
102301	102403
102302	102403
102303	102403
102401	102501
102402	102501
102403	102501
102401	102502
102402	102502
102403	102502
102401	102503
102402	102503
102403	102503
102501	102601
102502	102601
102503	102601
102501	102602
102502	102602
102503	102602
102501	102603
102502	102603
102503	102603
102601	102701
102602	102701
102603	102701
102601	102702
102602	102702
102603	102702
102601	102703
102602	102703
102603	102703
102701	102801
102702	102801
102703	102801
102701	102802
102702	102802
102703	102802
102801	102901
102802	102901
102801	102902
102802	102902
102901	103001
102902	103001
102901	103002
102902	103002
103001	103101
103002	103101
103001	103102
103002	103102
200101	200201
200102	200201
200103	200201
200104	200201
200105	200201
200106	200201
200107	200201
200101	200202
200102	200202
200103	200202
200104	200202
200105	200202
200106	200202
200107	200202
200101	200203
200102	200203
200103	200203
200104	200203
200105	200203
200106	200203
200107	200203
200101	200204
200102	200204
200103	200204
200104	200204
200105	200204
200106	200204
200107	200204
200101	200205
200102	200205
200103	200205
200104	200205
200105	200205
200106	200205
200107	200205
200101	200206
200102	200206
200103	200206
200104	200206
200105	200206
200106	200206
200107	200206
200101	200207
200102	200207
200103	200207
200104	200207
200105	200207
200106	200207
200107	200207
200101	200208
200102	200208
200103	200208
200104	200208
200105	200208
200106	200208
200107	200208
200201	200301
200202	200301
200203	200301
200204	200301
200205	200301
200206	200301
200207	200301
200208	200301
200201	200302
200202	200302
200203	200302
200204	200302
200205	200302
200206	200302
200207	200302
200208	200302
200201	200303
200202	200303
200203	200303
200204	200303
200205	200303
200206	200303
200207	200303
200208	200303
200201	200304
200202	200304
200203	200304
200204	200304
200205	200304
200206	200304
200207	200304
200208	200304
200201	200305
200202	200305
200203	200305
200204	200305
200205	200305
200206	200305
200207	200305
200208	200305
200201	200306
200202	200306
200203	200306
200204	200306
200205	200306
200206	200306
200207	200306
200208	200306
200201	200307
200202	200307
200203	200307
200204	200307
200205	200307
200206	200307
200207	200307
200208	200307
200201	200308
200202	200308
200203	200308
200204	200308
200205	200308
200206	200308
200207	200308
200208	200308
200201	200309
200202	200309
