1	1	NaN
1	2	0.000000
1	3	0.000000
1	5	0.000000
1	6	0.000000
1	7	0.000000
2	1	NaN
2	2	0.000000
2	3	0.000000
2	5	0.000000
2	6	0.000000
2	7	0.000000
3	1	NaN
3	2	0.000000
3	3	0.000000
3	5	0.000000
3	6	0.000000
3	7	0.000000
4	1	1.000000
4	2	0.000000
4	3	0.000000
4	5	0.000000
4	6	0.000000
4	7	0.000000
5	1	NaN
5	2	0.000000
5	3	0.000000
5	5	0.000000
5	6	0.000000
5	7	NaN
6	1	1.000000
6	2	0.000000
6	3	0.000000
6	5	0.000000
6	6	0.000000
6	7	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	5	NaN
7	6	0.000000
7	7	NaN
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	5	NaN
8	6	0.000000
8	7	NaN
9	1	0.000000
9	2	0.000000
9	3	NaN
9	5	0.000000
9	6	0.000000
9	7	0.000000
10	1	0.000000
10	2	0.000000
10	3	NaN
10	5	0.000000
10	6	0.000000
10	7	NaN
11	1	NaN
11	2	0.000000
11	3	0.000000
11	5	0.000000
11	6	0.000000
11	7	0.000000
12	1	NaN
12	2	0.000000
12	3	0.000000
12	5	0.000000
12	6	0.000000
12	7	0.000000
13	1	NaN
13	2	0.000000
13	3	0.000000
13	5	0.000000
13	6	0.000000
13	7	0.000000
14	1	1.000000
14	2	0.000000
14	3	0.000000
14	5	0.000000
14	6	0.000000
14	7	0.000000
15	1	NaN
15	2	0.000000
15	3	0.000000
15	5	0.000000
15	6	0.000000
15	7	NaN
16	1	NaN
16	2	0.000000
16	3	0.000000
16	5	0.000000
16	6	0.000000
16	7	0.000000
17	1	NaN
17	2	0.000000
17	3	0.000000
17	5	0.000000
17	6	0.000000
17	7	0.000000
18	1	0.000000
18	2	0.000000
18	3	NaN
18	5	0.000000
18	6	0.000000
18	7	0.000000
19	1	0.000000
19	2	0.000000
19	3	NaN
19	5	0.000000
19	6	NaN
19	7	0.000000
20	1	NaN
20	2	0.000000
20	3	NaN
20	5	0.000000
20	6	0.000000
20	7	NaN
21	1	0.000000
21	2	NaN
21	3	0.000000
21	5	0.000000
21	6	0.000000
21	7	0.000000
22	1	NaN
22	2	NaN
22	3	0.000000
22	5	0.000000
22	6	0.000000
22	7	0.000000
23	1	NaN
23	2	0.000000
23	3	0.000000
23	5	0.000000
23	6	0.000000
23	7	0.000000
24	1	1.000000
24	2	0.000000
24	3	0.000000
24	5	0.000000
24	6	0.000000
24	7	0.000000
25	1	0.000000
25	2	1.000000
25	3	0.000000
25	5	0.000000
25	6	0.000000
25	7	0.000000
26	1	0.000000
26	2	NaN
26	3	0.000000
26	5	0.000000
26	6	0.000000
26	7	0.000000
27	1	NaN
27	2	NaN
27	3	0.000000
27	5	0.000000
27	6	0.000000
27	7	0.000000
28	1	NaN
28	2	NaN
28	3	0.000000
28	5	0.000000
28	6	0.000000
28	7	0.000000
29	1	NaN
29	2	NaN
29	3	0.000000
29	5	0.000000
29	6	0.000000
29	7	0.000000
30	1	0.000000
30	2	NaN
30	3	NaN
30	5	0.000000
30	6	0.000000
30	7	NaN
31	1	NaN
31	2	0.000000
31	3	0.000000
31	5	0.000000
31	6	0.000000
31	7	NaN
32	1	NaN
32	2	0.000000
32	3	NaN
32	5	0.000000
32	6	0.000000
32	7	0.000000
33	1	NaN
33	2	NaN
33	3	0.000000
33	5	0.000000
33	6	0.000000
33	7	0.000000
34	1	NaN
34	2	0.000000
34	3	0.000000
34	5	0.000000
34	6	0.000000
34	7	0.000000
35	1	1.000000
35	2	0.000000
35	3	0.000000
35	5	0.000000
35	6	0.000000
35	7	0.000000
36	1	0.000000
36	2	0.000000
36	3	0.000000
36	5	0.000000
36	6	NaN
36	7	0.000000
37	1	0.000000
37	2	0.000000
37	3	0.000000
37	5	0.000000
37	6	NaN
37	7	0.000000
38	1	0.000000
38	2	0.000000
38	3	0.000000
38	5	0.000000
38	6	NaN
38	7	0.000000
39	1	0.000000
39	2	0.000000
39	3	0.000000
39	5	0.000000
39	6	1.000000
39	7	0.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	5	0.000000
40	6	NaN
40	7	0.000000
41	1	0.000000
41	2	0.000000
41	3	0.000000
41	5	0.000000
41	6	NaN
41	7	0.000000
42	1	0.000000
42	2	0.000000
42	3	0.000000
42	5	0.000000
42	6	NaN
42	7	0.000000
43	1	NaN
43	2	0.000000
43	3	0.000000
43	5	0.000000
43	6	NaN
43	7	NaN
44	1	NaN
44	2	0.000000
44	3	0.000000
44	5	0.000000
44	6	NaN
44	7	NaN
45	1	0.000000
45	2	0.000000
45	3	0.000000
45	5	0.000000
45	6	NaN
45	7	0.000000
46	1	0.000000
46	2	0.000000
46	3	0.000000
46	5	0.000000
46	6	NaN
46	7	0.000000
47	1	0.000000
47	2	0.000000
47	3	0.000000
47	5	0.000000
47	6	NaN
47	7	0.000000
48	1	0.000000
48	2	0.000000
48	3	0.000000
48	5	0.000000
48	6	NaN
48	7	0.000000
49	1	0.000000
49	2	0.000000
49	3	0.000000
49	5	0.000000
49	6	NaN
49	7	0.000000
50	1	0.000000
50	2	0.000000
50	3	0.000000
50	5	0.000000
50	6	NaN
50	7	NaN
51	1	NaN
