100101	1	0.589630
100101	2	0.191159
100101	3	0.075462
100101	4	0.102214
100101	5	0.041536
100102	1	0.385412
100102	2	0.085355
100102	3	0.071956
100102	4	0.393149
100102	5	0.064128
100103	1	0.276728
100103	2	0.371307
100103	3	0.237579
100103	4	0.035736
100103	5	0.078651
100104	1	0.192203
100104	2	0.531853
100104	3	0.108424
100104	4	0.135536
100104	5	0.031985
100201	1	0.377746
100201	2	0.146337
100201	3	0.063542
100201	4	0.295847
100201	5	0.116528
100202	1	0.530370
100202	2	0.120559
100202	3	0.100791
100202	4	0.233537
100202	5	0.014743
100203	1	0.176145
100203	2	0.078214
100203	3	0.391654
100203	4	0.255743
100203	5	0.098244
100204	1	0.272337
100204	2	0.402919
100204	3	0.143752
100204	4	0.144748
100204	5	0.036244
100301	1	0.204937
100301	2	0.196175
100301	3	0.275823
100301	4	0.237183
100301	5	0.085882
100302	1	0.143434
100302	2	0.538789
100302	3	0.203605
100302	4	0.100556
100302	5	0.013616
100303	1	0.198298
100303	2	0.195192
100303	3	0.179333
100303	4	0.393223
100303	5	0.033954
100304	1	0.171255
100304	2	0.380110
100304	3	0.067706
100304	4	0.353117
100304	5	0.027811
100401	1	0.344031
100401	2	0.236553
100401	3	0.007049
100401	4	0.382337
100401	5	0.030030
100402	1	0.333803
100402	2	0.125748
100402	3	0.326352
100402	4	0.186144
100402	5	0.027953
100403	1	0.378531
100403	2	0.312977
100403	3	0.043969
100403	4	0.246101
100403	5	0.018421
100501	1	0.537080
100501	2	0.287250
100501	3	0.022646
100501	4	0.143333
100501	5	0.009692
100502	1	0.265017
100502	2	0.167301
100502	3	0.050210
100502	4	0.485332
100502	5	0.032140
100503	1	0.234482
100503	2	0.528607
100503	3	0.088127
100503	4	0.128647
100503	5	0.020136
100601	1	0.407039
100601	2	0.301900
100601	3	0.050359
100601	4	0.187069
100601	5	0.053633
100602	1	0.369386
100602	2	0.065636
100602	3	0.037669
100602	4	0.490751
100602	5	0.036557
100603	1	0.285062
100603	2	0.300187
100603	3	0.227689
100603	4	0.139334
100603	5	0.047729
100701	1	0.673132
100701	2	0.035595
100701	3	0.025831
100701	4	0.201180
100701	5	0.064262
100702	1	0.144161
100702	2	0.430892
100702	3	0.240140
100702	4	0.104379
100702	5	0.080427
100703	1	0.185326
100703	2	0.503859
100703	3	0.204892
100703	4	0.088200
100703	5	0.017723
100704	1	0.405432
100704	2	0.047857
100704	3	0.012584
100704	4	0.526450
100704	5	0.007678
100801	1	0.504911
100801	2	0.028777
100801	3	0.046898
100801	4	0.392616
100801	5	0.026798
100802	1	0.281777
100802	2	0.137513
100802	3	0.086489
100802	4	0.292891
100802	5	0.201331
100803	1	0.270818
100803	2	0.113574
100803	3	0.266950
100803	4	0.301131
100803	5	0.047527
100804	1	0.167541
